__time,/forward_effort_controller/commands/data.0,/forward_effort_controller/commands/data.1,/forward_effort_controller/commands/data.2,/forward_effort_controller/commands/layout/data_offset,/joint_states/header/stamp,/joint_states/joint1/effort,/joint_states/joint1/position,/joint_states/joint1/velocity,/joint_states/joint2/effort,/joint_states/joint2/position,/joint_states/joint2/velocity,/joint_states/joint3/effort,/joint_states/joint3/position,/joint_states/joint3/velocity,/reference_joint/commands/data.0,/reference_joint/commands/data.1,/reference_joint/commands/data.2,/reference_joint/commands/layout/data_offset
1670038914.583191,,,,,2221.584000,-0.003081,2.999979,-0.000053,0.010481,1.000009,0.000115,9.798356,0.890816,0.000804,,,,
1670038914.583428,-0.000797,0.004791,9.798012,0.000000,,,,,,,,,,,,,,
1670038914.583464,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.583487,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.584372,-0.003620,0.011835,9.798064,0.000000,,,,,,,,,,,,,,
1670038914.592984,,,,,2221.594000,-0.001420,2.999978,-0.000139,0.006256,1.000012,0.000301,9.798398,0.890824,0.000783,,,,
1670038914.593076,,,,,2221.594000,-0.001420,2.999978,-0.000139,0.006256,1.000012,0.000301,9.798398,0.890824,0.000783,,,,
1670038914.593372,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.593428,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.603074,,,,,2221.604000,0.002850,2.999977,-0.000088,-0.004480,1.000014,0.000190,9.798440,0.890831,0.000762,,,,
1670038914.603138,,,,,2221.604000,0.002850,2.999977,-0.000088,-0.004480,1.000014,0.000190,9.798440,0.890831,0.000762,,,,
1670038914.603348,-0.001544,0.006563,9.798114,0.000000,,,,,,,,,,,,,,
1670038914.603373,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.603383,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.603727,0.003247,-0.005480,9.798163,0.000000,,,,,,,,,,,,,,
1670038914.603741,0.006016,-0.012391,9.798214,0.000000,,,,,,,,,,,,,,
1670038914.603787,0.004155,-0.007663,9.798264,0.000000,,,,,,,,,,,,,,
1670038914.613793,,,,,2221.614000,0.005501,2.999977,0.000047,-0.011100,1.000014,-0.000100,9.798482,0.890839,0.000741,,,,
1670038914.613833,,,,,2221.614000,0.005501,2.999977,0.000047,-0.011100,1.000014,-0.000100,9.798482,0.890839,0.000741,,,,
1670038914.614113,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.614120,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.623634,,,,,2221.624000,0.004024,2.999978,0.000131,-0.007341,1.000012,-0.000282,9.798525,0.890846,0.000722,,,,
1670038914.623701,,,,,2221.624000,0.004024,2.999978,0.000131,-0.007341,1.000012,-0.000282,9.798525,0.890846,0.000722,,,,
1670038914.623748,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.623765,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.633801,,,,,2221.634000,-0.000004,2.999979,0.000086,0.002787,1.000010,-0.000183,9.798566,0.890853,0.000702,,,,
1670038914.633887,,,,,2221.634000,-0.000004,2.999979,0.000086,0.002787,1.000010,-0.000183,9.798566,0.890853,0.000702,,,,
1670038914.634044,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.634142,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.644710,,,,,2221.644000,-0.002591,2.999979,-0.000041,0.009249,1.000010,0.000090,9.798603,0.890860,0.000683,,,,
1670038914.644821,,,,,2221.644000,-0.002591,2.999979,-0.000041,0.009249,1.000010,0.000090,9.798603,0.890860,0.000683,,,,
1670038914.644852,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.644882,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.654094,,,,,2221.654000,-0.001284,2.999978,-0.000124,0.005920,1.000012,0.000267,9.798639,0.890867,0.000665,,,,
1670038914.654164,,,,,2221.654000,-0.001284,2.999978,-0.000124,0.005920,1.000012,0.000267,9.798639,0.890867,0.000665,,,,
1670038914.654228,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.654248,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.664757,,,,,2221.664000,0.002512,2.999977,-0.000083,-0.003627,1.000014,0.000180,9.798674,0.890873,0.000647,,,,
1670038914.664974,,,,,2221.664000,0.002512,2.999977,-0.000083,-0.003627,1.000014,0.000180,9.798674,0.890873,0.000647,,,,
1670038914.665229,-0.001420,0.006256,9.798398,0.000000,,,,,,,,,,,,,,
1670038914.665266,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.665287,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.674531,,,,,2221.674000,0.005033,2.999977,0.000036,-0.009927,1.000014,-0.000077,9.798711,0.890880,0.000630,,,,
1670038914.674599,,,,,2221.674000,0.005033,2.999977,0.000036,-0.009927,1.000014,-0.000077,9.798711,0.890880,0.000630,,,,
1670038914.674727,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.674745,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.684840,,,,,2221.684000,0.003884,2.999978,0.000116,-0.006995,1.000012,-0.000250,9.798747,0.890886,0.000613,,,,
1670038914.684875,,,,,2221.684000,0.003884,2.999978,0.000116,-0.006995,1.000012,-0.000250,9.798747,0.890886,0.000613,,,,
1670038914.685250,0.005501,-0.011100,9.798482,0.000000,,,,,,,,,,,,,,
1670038914.685307,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.685329,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.694662,,,,,2221.694000,0.000308,2.999979,0.000081,0.002000,1.000010,-0.000174,9.798781,0.890892,0.000597,,,,
1670038914.694719,,,,,2221.694000,0.000308,2.999979,0.000081,0.002000,1.000010,-0.000174,9.798781,0.890892,0.000597,,,,
1670038914.695071,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.695095,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.705460,,,,,2221.704000,0.000000,2.999984,0.000210,0.000000,1.000017,0.000860,0.000000,0.890266,-0.097474,,,,
1670038914.705565,,,,,2221.704000,0.000000,2.999984,0.000210,0.000000,1.000017,0.000860,0.000000,0.890266,-0.097474,,,,
1670038914.706104,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.706134,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.715398,,,,,2221.714000,-0.001141,2.999980,-0.000098,0.005566,1.000012,-0.000900,9.798844,0.889389,-0.096045,,,,
1670038914.715505,,,,,2221.714000,-0.001141,2.999980,-0.000098,0.005566,1.000012,-0.000900,9.798844,0.889389,-0.096045,,,,
1670038914.716034,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.716114,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.725894,,,,,2221.724000,-0.005318,2.999980,0.000195,-0.030924,1.000002,-0.001130,13.287629,0.888658,-0.060826,,,,
1670038914.726022,,,,,2221.724000,-0.005318,2.999980,0.000195,-0.030924,1.000002,-0.001130,13.287629,0.888658,-0.060826,,,,
1670038914.726328,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.726364,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.736286,,,,,2221.734000,0.004126,2.999980,-0.000067,0.030897,0.999998,0.000041,13.316536,0.888245,-0.025516,,,,
1670038914.736353,,,,,2221.734000,0.004126,2.999980,-0.000067,0.030897,0.999998,0.000041,13.316536,0.888245,-0.025516,,,,
1670038914.736464,0.002512,-0.003627,9.798674,0.000000,,,,,,,,,,,,,,
1670038914.736479,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.736489,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.736897,0.005033,-0.009927,9.798711,0.000000,,,,,,,,,,,,,,
1670038914.746436,,,,,2221.744000,-0.004635,2.999978,-0.000492,0.039452,1.000005,0.001232,12.149746,0.888108,-0.001975,,,,
1670038914.746509,,,,,2221.744000,-0.004635,2.999978,-0.000492,0.039452,1.000005,0.001232,12.149746,0.888108,-0.001975,,,,
1670038914.746810,0.005033,-0.009927,9.798711,0.000000,,,,,,,,,,,,,,
1670038914.746857,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.746884,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.756369,,,,,2221.754000,0.003202,2.999973,-0.000461,-0.001299,1.000017,0.001208,10.951023,0.888140,0.009512,,,,
1670038914.756421,,,,,2221.754000,0.003202,2.999973,-0.000461,-0.001299,1.000017,0.001208,10.951023,0.888140,0.009512,,,,
1670038914.756556,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.756590,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.766640,,,,,2221.764000,0.016084,2.999972,0.000070,-0.043356,1.000023,0.000005,10.139373,0.888246,0.012849,,,,
1670038914.766743,,,,,2221.764000,0.016084,2.999972,0.000070,-0.043356,1.000023,0.000005,10.139373,0.888246,0.012849,,,,
1670038914.767017,0.000308,0.002000,9.798781,0.000000,,,,,,,,,,,,,,
1670038914.767242,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.767277,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.777633,,,,,2221.774000,0.015436,2.999976,0.000584,-0.043151,1.000016,-0.001177,9.734467,0.888366,0.012127,,,,
1670038914.777707,,,,,2221.774000,0.015436,2.999976,0.000584,-0.043151,1.000016,-0.001177,9.734467,0.888366,0.012127,,,,
1670038914.778049,-0.002146,0.008131,9.798813,0.000000,,,,,,,,,,,,,,
1670038914.778089,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.778105,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.780149,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,
1670038914.787130,,,,,2221.784000,-0.000421,2.999981,0.000564,-0.001315,1.000004,-0.001190,9.608176,0.888475,0.010145,,,,
1670038914.787221,,,,,2221.784000,-0.000421,2.999981,0.000564,-0.001315,1.000004,-0.001190,9.608176,0.888475,0.010145,,,,
1670038914.787533,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.787588,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.796495,,,,,2221.794000,-0.016061,2.999984,0.000024,0.040380,0.999999,-0.000057,9.622594,0.888567,0.008313,,,,
1670038914.796555,,,,,2221.794000,-0.016061,2.999984,0.000024,0.040380,0.999999,-0.000057,9.622594,0.888567,0.008313,,,,
1670038914.796686,-0.005318,-0.030924,13.287629,0.000000,,,,,,,,,,,,,,
1670038914.796705,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.796739,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.798241,0.004126,0.030897,13.316536,0.000000,,,,,,,,,,,,,,
1670038914.801741,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,
1670038914.806594,,,,,2221.804000,-0.015814,2.999981,-0.000513,0.041432,1.000004,0.001090,9.682158,0.888644,0.007082,,,,
1670038914.806643,,,,,2221.804000,-0.015814,2.999981,-0.000513,0.041432,1.000004,0.001090,9.682158,0.888644,0.007082,,,,
1670038914.806874,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.806896,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.816664,,,,,2221.814000,0.000230,2.999976,-0.000538,0.002053,1.000016,0.001142,9.738044,0.888711,0.006415,,,,
1670038914.816712,,,,,2221.814000,0.000230,2.999976,-0.000538,0.002053,1.000016,0.001142,9.738044,0.888711,0.006415,,,,
1670038914.816723,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.816734,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.826724,,,,,2221.824000,0.016512,2.999973,-0.000047,-0.038359,1.000021,0.000089,9.774187,0.888774,0.006112,,,,
1670038914.826771,,,,,2221.824000,0.016512,2.999973,-0.000047,-0.038359,1.000021,0.000089,9.774187,0.888774,0.006112,,,,
1670038914.826832,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.826865,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.836403,,,,,2221.834000,0.017559,2.999976,0.000464,-0.040739,1.000016,-0.001009,9.791453,0.888835,0.005983,,,,
1670038914.836449,,,,,2221.834000,0.017559,2.999976,0.000464,-0.040739,1.000016,-0.001009,9.791453,0.888835,0.005983,,,,
1670038914.836458,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.836470,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.846832,,,,,2221.844000,0.003015,2.999981,0.000502,-0.004186,1.000006,-0.001088,9.796411,0.888894,0.005905,,,,
1670038914.846912,,,,,2221.844000,0.003015,2.999981,0.000502,-0.004186,1.000006,-0.001088,9.796411,0.888894,0.005905,,,,
1670038914.846928,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.846952,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.856591,,,,,2221.854000,-0.012473,2.999983,0.000048,0.034510,1.000000,-0.000108,9.795468,0.888953,0.005818,,,,
1670038914.856634,,,,,2221.854000,-0.012473,2.999983,0.000048,0.034510,1.000000,-0.000108,9.795468,0.888953,0.005818,,,,
1670038914.856687,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.856698,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.867005,,,,,2221.864000,-0.013906,2.999981,-0.000440,0.037812,1.000005,0.000944,9.792848,0.889010,0.005706,,,,
1670038914.867071,,,,,2221.864000,-0.013906,2.999981,-0.000440,0.037812,1.000005,0.000944,9.792848,0.889010,0.005706,,,,
1670038914.867091,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.867257,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.877055,,,,,2221.874000,-0.000436,2.999976,-0.000487,0.003796,1.000015,0.001047,9.790607,0.889067,0.005573,,,,
1670038914.877156,,,,,2221.874000,-0.000436,2.999976,-0.000487,0.003796,1.000015,0.001047,9.790607,0.889067,0.005573,,,,
1670038914.877506,-0.015814,0.041432,9.682158,0.000000,,,,,,,,,,,,,,
1670038914.877566,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.877587,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.877715,0.000230,0.002053,9.738044,0.000000,,,,,,,,,,,,,,
1670038914.886706,,,,,2221.884000,0.014336,2.999974,-0.000064,-0.033262,1.000020,0.000135,9.789348,0.889121,0.005428,,,,
1670038914.886792,,,,,2221.884000,0.014336,2.999974,-0.000064,-0.033262,1.000020,0.000135,9.789348,0.889121,0.005428,,,,
1670038914.886855,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.886878,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.896863,,,,,2221.894000,0.016045,2.999976,0.000404,-0.037369,1.000016,-0.000873,9.788954,0.889175,0.005280,,,,
1670038914.896921,,,,,2221.894000,0.016045,2.999976,0.000404,-0.037369,1.000016,-0.000873,9.788954,0.889175,0.005280,,,,
1670038914.896995,0.016512,-0.038359,9.774187,0.000000,,,,,,,,,,,,,,
1670038914.897011,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.897022,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.906990,,,,,2221.904000,0.003496,2.999980,0.000461,-0.005725,1.000007,-0.000997,9.789091,0.889227,0.005134,,,,
1670038914.907048,,,,,2221.904000,0.003496,2.999980,0.000461,-0.005725,1.000007,-0.000997,9.789091,0.889227,0.005134,,,,
1670038914.907338,0.017559,-0.040739,9.791453,0.000000,,,,,,,,,,,,,,
1670038914.907352,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.907357,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.907733,0.003015,-0.004186,9.796411,0.000000,,,,,,,,,,,,,,
1670038914.916720,0.003015,-0.004186,9.796411,0.000000,,,,,,,,,,,,,,
1670038914.916751,,,,,2221.914000,-0.010653,2.999982,0.000068,0.029752,1.000001,-0.000149,9.789458,0.889278,0.004994,,,,
1670038914.916790,,,,,2221.914000,-0.010653,2.999982,0.000068,0.029752,1.000001,-0.000149,9.789458,0.889278,0.004994,,,,
1670038914.916802,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.916813,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.917840,-0.012473,0.034510,9.795468,0.000000,,,,,,,,,,,,,,
1670038914.927814,,,,,2221.924000,-0.012646,2.999981,-0.000380,0.034574,1.000005,0.000815,9.789868,0.889327,0.004858,,,,
1670038914.927932,,,,,2221.924000,-0.012646,2.999981,-0.000380,0.034574,1.000005,0.000815,9.789868,0.889327,0.004858,,,,
1670038914.928252,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.928282,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.937742,,,,,2221.934000,-0.000988,2.999977,-0.000446,0.005166,1.000014,0.000958,9.790245,0.889375,0.004727,,,,
1670038914.937826,,,,,2221.934000,-0.000988,2.999977,-0.000446,0.005166,1.000014,0.000958,9.790245,0.889375,0.004727,,,,
1670038914.937893,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.937914,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.947994,,,,,2221.944000,0.012545,2.999974,-0.000080,-0.028777,1.000019,0.000170,9.790572,0.889421,0.004599,,,,
1670038914.948107,,,,,2221.944000,0.012545,2.999974,-0.000080,-0.028777,1.000019,0.000170,9.790572,0.889421,0.004599,,,,
1670038914.948557,-0.000436,0.003796,9.790607,0.000000,,,,,,,,,,,,,,
1670038914.948625,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.948647,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.957636,,,,,2221.954000,0.014781,2.999976,0.000348,-0.034228,1.000016,-0.000752,9.790858,0.889466,0.004476,,,,
1670038914.957707,,,,,2221.954000,0.014781,2.999976,0.000348,-0.034228,1.000016,-0.000752,9.790858,0.889466,0.004476,,,,
1670038914.957863,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.957881,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.967461,,,,,2221.964000,0.003958,2.999980,0.000422,-0.006929,1.000007,-0.000911,9.791115,0.889511,0.004357,,,,
1670038914.967511,,,,,2221.964000,0.003958,2.999980,0.000422,-0.006929,1.000007,-0.000911,9.791115,0.889511,0.004357,,,,
1670038914.967557,0.016045,-0.037369,9.788954,0.000000,,,,,,,,,,,,,,
1670038914.967568,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.967574,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.968472,0.003496,-0.005725,9.789091,0.000000,,,,,,,,,,,,,,
1670038914.977191,,,,,2221.974000,-0.008981,2.999982,0.000083,0.025518,1.000002,-0.000180,9.791349,0.889554,0.004240,,,,
1670038914.977227,,,,,2221.974000,-0.008981,2.999982,0.000083,0.025518,1.000002,-0.000180,9.791349,0.889554,0.004240,,,,
1670038914.977234,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.977244,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.987538,,,,,2221.984000,-0.011433,2.999980,-0.000326,0.031511,1.000005,0.000701,9.791569,0.889595,0.004126,,,,
1670038914.987600,,,,,2221.984000,-0.011433,2.999980,-0.000326,0.031511,1.000005,0.000701,9.791569,0.889595,0.004126,,,,
1670038914.987645,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.987664,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.997647,,,,,2221.994000,-0.001401,2.999977,-0.000406,0.006192,1.000013,0.000874,9.791785,0.889636,0.004016,,,,
1670038914.997698,,,,,2221.994000,-0.001401,2.999977,-0.000406,0.006192,1.000013,0.000874,9.791785,0.889636,0.004016,,,,
1670038914.997916,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038914.997951,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038915.008005,,,,,2222.004000,0.010955,2.999974,-0.000092,-0.024807,1.000018,0.000197,9.792002,0.889675,0.003908,,,,
1670038915.008075,,,,,2222.004000,0.010955,2.999974,-0.000092,-0.024807,1.000018,0.000197,9.792002,0.889675,0.003908,,,,
1670038915.008385,-0.000988,0.005166,9.790245,0.000000,,,,,,,,,,,,,,
1670038915.008494,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038915.008546,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038915.017704,,,,,2222.014000,0.013585,2.999976,0.000299,-0.031268,1.000016,-0.000645,9.792220,0.889714,0.003803,,,,
1670038915.017745,,,,,2222.014000,0.013585,2.999976,0.000299,-0.031268,1.000016,-0.000645,9.792220,0.889714,0.003803,,,,
1670038915.017924,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038915.017952,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038915.027645,,,,,2222.024000,0.004290,2.999979,0.000385,-0.007814,1.000008,-0.000830,9.792434,0.889751,0.003701,,,,
1670038915.027742,,,,,2222.024000,0.004290,2.999979,0.000385,-0.007814,1.000008,-0.000830,9.792434,0.889751,0.003701,,,,
1670038915.028027,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038915.028085,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038915.038017,,,,,2222.034000,-0.007506,2.999981,0.000094,0.021777,1.000003,-0.000203,9.792638,0.889788,0.003602,,,,
1670038915.038098,,,,,2222.034000,-0.007506,2.999981,0.000094,0.021777,1.000003,-0.000203,9.792638,0.889788,0.003602,,,,
1670038915.038666,0.003958,-0.006929,9.791115,0.000000,,,,,,,,,,,,,,
1670038915.038802,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038915.038849,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038915.048259,,,,,2222.044000,-0.010294,2.999980,-0.000279,0.028634,1.000006,0.000600,9.792831,0.889823,0.003505,,,,
1670038915.048365,,,,,2222.044000,-0.010294,2.999980,-0.000279,0.028634,1.000006,0.000600,9.792831,0.889823,0.003505,,,,
1670038915.048517,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038915.048558,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038915.057852,,,,,2222.054000,-0.001697,2.999977,-0.000369,0.006929,1.000013,0.000796,9.793018,0.889858,0.003411,,,,
1670038915.057929,,,,,2222.054000,-0.001697,2.999977,-0.000369,0.006929,1.000013,0.000796,9.793018,0.889858,0.003411,,,,
1670038915.058275,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038915.058311,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038915.067933,,,,,2222.064000,0.009553,2.999975,-0.000100,-0.021303,1.000018,0.000216,9.793205,0.889892,0.003320,,,,
1670038915.068005,,,,,2222.064000,0.009553,2.999975,-0.000100,-0.021303,1.000018,0.000216,9.793205,0.889892,0.003320,,,,
1670038915.068141,-0.001401,0.006192,9.791785,0.000000,,,,,,,,,,,,,,
1670038915.068163,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038915.068169,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038915.068876,0.010955,-0.024807,9.792002,0.000000,,,,,,,,,,,,,,
1670038915.077444,,,,,2222.074000,0.012467,2.999976,0.000255,-0.028493,1.000016,-0.000550,9.793391,0.889924,0.003231,,,,
1670038915.077475,,,,,2222.074000,0.012467,2.999976,0.000255,-0.028493,1.000016,-0.000550,9.793391,0.889924,0.003231,,,,
1670038915.077682,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038915.077690,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038915.087585,,,,,2222.084000,0.004521,2.999979,0.000350,-0.008432,1.000009,-0.000754,9.793573,0.889956,0.003144,,,,
1670038915.087670,,,,,2222.084000,0.004521,2.999979,0.000350,-0.008432,1.000009,-0.000754,9.793573,0.889956,0.003144,,,,
1670038915.088034,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038915.088077,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038915.097650,,,,,2222.094000,-0.006205,2.999981,0.000101,0.018482,1.000004,-0.000218,9.793747,0.889987,0.003060,,,,
1670038915.097749,,,,,2222.094000,-0.006205,2.999981,0.000101,0.018482,1.000004,-0.000218,9.793747,0.889987,0.003060,,,,
1670038915.098023,0.004290,-0.007814,9.792434,0.000000,,,,,,,,,,,,,,
1670038915.098079,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038915.098099,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038915.098519,-0.007506,0.021777,9.792638,0.000000,,,,,,,,,,,,,,
1670038915.107834,,,,,2222.104000,-0.009228,2.999980,-0.000237,0.025944,1.000006,0.000512,9.793910,0.890017,0.002978,,,,
1670038915.107936,,,,,2222.104000,-0.009228,2.999980,-0.000237,0.025944,1.000006,0.000512,9.793910,0.890017,0.002978,,,,
1670038915.108261,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038915.108318,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038915.117984,,,,,2222.114000,-0.001896,2.999977,-0.000335,0.007424,1.000013,0.000722,9.794069,0.890047,0.002898,,,,
1670038915.118045,,,,,2222.114000,-0.001896,2.999977,-0.000335,0.007424,1.000013,0.000722,9.794069,0.890047,0.002898,,,,
1670038915.118108,-0.010294,0.028634,9.792831,0.000000,,,,,,,,,,,,,,
1670038915.118122,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038915.118135,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038915.118986,-0.001697,0.006929,9.793018,0.000000,,,,,,,,,,,,,,
1670038915.127776,,,,,2222.124000,0.008320,2.999975,-0.000106,-0.018219,1.000017,0.000228,9.794227,0.890075,0.002820,,,,
1670038915.127833,,,,,2222.124000,0.008320,2.999975,-0.000106,-0.018219,1.000017,0.000228,9.794227,0.890075,0.002820,,,,
1670038915.127959,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038915.127975,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038915.137885,,,,,2222.134000,0.011424,2.999976,0.000217,-0.025902,1.000015,-0.000467,9.794386,0.890103,0.002744,,,,
